"Área";"Responsável";"Indicador";"Impacto DIRETO";"Tipo N";"Meta";"Resultado";"Mês texto";"Ano";"Status";"Comentários";"Ações"
"Vendas BIZA";"Messias";"Percentual de vendas marca BIZA";"Carteira Biza";"N2/N3";"0.08";"0.0501759306272475";"Janeiro";"2026";"Ñ Atingido";"ORLANDO E EQUIPE​
Salobo, Carajás e Serra dos Carajás.​
Carteira total (Grupo Peças): R$ 613.854,76​
Pedidos em atraso: R$ 133.218,93​
22% da carteira dessa linha em atraso.​
temos enfrentado falhas recorrentes na confiabilidade dos prazos. ​
Falha no braço do D11, fabricado pela BIZA, ocorrida na mina de Sossego​
PETERSEN E EQUIPE​
VALE – Queda de 20%​
Redução do volume de pedidos no inicio do ano (áreas segurando verba para definir estratégia do ano – algumas áreas sem definição).​
Falta de estoque de pinos e buchas, ou prazo extenso para demandas urgentes (corretiva).";"Fornecimento de chapa de revestimento para básculas do CAT789C/D ​
Negociação de barra equalizadora de D10​
Negociação para consumo pinos PN: 8X9619 e 8X9620"

"Vendas BIZA";"Messias";"Percentual de vendas marca BIZA";"Carteira Biza";"N2/N3";"0.08";"0.0587899874340366";"Fevereiro";"2026";"Ñ Atingido";"Equipe EGP​
Realizado Fev/2026:​
 Captação de pedidos em janeiro: R$ 1.674.319,38​
Destaques:​
Grelha Modular EHT4798 - Horizontes  - R$ 1.558.078,32​
 Pino R4168123- R$ 29.243,72​
 Desenvolvimento e novos negócios:​
 MRN:​
Desenvolvimento do Eixo Movido / Desenvolvimento de Chapas de Revestimento  / Desenvolvimento de cilindros e barras.​
INCLUSÃO CONTRATO VALE:​
Evento 140050 – processo de inclusão com itens estratégicos BIZA EGP;​
Evento 141006 – processo de inclusão de buchas para PV275, desenvolvimento e melhoria EGP";"LUNDING MINING:​
6 Peças EX2600 - Criação de conteúdo para despachar a Lunding Mining, R$ 15.000,00​
REVESTIMENTO E IMPLEMENTOS:​
Grelha Britador – Carajás: Visita em campo, Pipeline de R$ 2.000.000,00/ano;​
Grelha Britador e outros produtos – SKAVA: desenvolvido e em negociação, R$ 20.000,00;​
Caçamba Completa PC2000 – Água Limpa: Está em avaliação pelo gestor da área, R$ 980.000,00;​
Comeia Chute Aguardando Cotação Biza - S11D: R$ 150.000,00;​
PEDIDOS URGENTES FABRICAÇÃO:
Level Link: item R4239494 | Ordem de Compra: 187384​
Grelha Modular: item EHT4798 | Ordem de Compra: 188450"

"Vendas BIZA";"Messias";"Percentual de vendas marca BIZA";"Carteira Biza";"N2/N3";"0.08";"0.0613415553398851";"Março";"2026";"Ñ Atingido";"Cenário Atual​
Carteira de R$ 640 mil com 24% de pedidos em atraso, gerando risco direto ao faturamento ​
Pedidos do mês com baixa completude (apenas 27% completos) ​
Exposição relevante em reformas (R$ 800 mil) com prazos estendidos​
Avanços Relevantes​
Forte presença nas frotas D11 e D9 (Carajás, Salobo e Serra dos Carajás) ​
Avanço estratégico na barra equalizadora D11 (potencial reinserção via BID) ​
Maior visibilidade e governança junto ao corporativo​
Pontos Críticos​
Baixa confiabilidade de prazo (principal gargalo operacional) ​
Não conformidade em braço do D11 em Sossego, com risco reputacional ​
Impacto direto em contratos e necessidade de compras emergenciais (CTP)";"Ajustes Necessários​
Revisão do portfólio BIZA (redução de itens de baixo giro) ​
Redirecionamento para itens de maior criticidade e valor ​
Evolução no modelo de follow-up e previsibilidade de entrega"

"Vendas BIZA";"Messias";"Percentual de vendas marca BIZA";"Carteira Biza";"N2/N3";"0.08";"-";"Abril";"2026";"-";"0";"0"

"Vendas BIZA";"Messias";"Percentual de vendas marca BIZA";"Carteira Biza";"N2/N3";"0.08";"-";"Maio";"2026";"-";"0";"0"

"Vendas BIZA";"Messias";"Percentual de vendas marca BIZA";"Carteira Biza";"N2/N3";"0.08";"-";"Junho";"2026";"-";"0";"0"

"Vendas BIZA";"Messias";"Percentual de vendas marca BIZA";"Carteira Biza";"N2/N3";"0.08";"-";"Julho";"2026";"-";"0";"0"

"Vendas BIZA";"Messias";"Percentual de vendas marca BIZA";"Carteira Biza";"N2/N3";"0.08";"-";"Agosto";"2026";"-";"0";"0"

"Vendas BIZA";"Messias";"Percentual de vendas marca BIZA";"Carteira Biza";"N2/N3";"0.08";"-";"Setembro";"2026";"-";"0";"0"

"Vendas BIZA";"Messias";"Percentual de vendas marca BIZA";"Carteira Biza";"N2/N3";"0.08";"-";"Outubro";"2026";"-";"0";"0"

"Vendas BIZA";"Messias";"Percentual de vendas marca BIZA";"Carteira Biza";"N2/N3";"0.08";"-";"Novembro";"2026";"-";"0";"0"

"Vendas BIZA";"Messias";"Percentual de vendas marca BIZA";"Carteira Biza";"N2/N3";"0.08";"-";"Dezembro";"2026";"-";"0";"0"

"Vendas BIZA";"Messias";"Valores de Pedidos em Carteira";"Carteira Biza";"N2/N3";"7500000";"5557214.43";"Janeiro";"2026";"Ñ Atingido";"Baixo faturamento impossibilita atingir as metas.";"Precisamos de assertividade nas informações.​
Precisamos aumentar a produção BIZA-1ºe2º turno trabalhando100%.​
Precisamos aumentar a programação dos pedidos BIZA–envolver Suprimentos e Union.​
Precisamos desenvolver produtos para outros tipos de equipamentos.​
Precisamos desenvolver catálogos por maquinas/famílias de produtos.​
Melhorar nosso SITE.​
Melhorar nossa comunicação para o GHT ""Treinamento"".​
Melhorar nossa comunicação para o Mercado ""divulgação em feiras/revistas""​
Ter acesso a matérias primas com custos melhores."

"Vendas BIZA";"Messias";"Valores de Pedidos em Carteira";"Carteira Biza";"N2/N3";"7500000";"5489876.12";"Fevereiro";"2026";"Ñ Atingido";"Faturamento baixo não permite atingir as metas e elevar a quantidade de OCs que garantiria o cumprimento dessa meta.";"Continuo acreditando que os pontos abaixo são fundamentais para melhorarmos 70% da BIZA​
Precisamos de assertividade nas informações.​
Precisamos aumentar a produção BIZA - 1º e 2º turno trabalhando 100%.​
Precisamos aumentar a programação dos pedidos BIZA – envolver Suprimentos e Union.​
Precisamos desenvolver produtos para outros tipos de equipamentos.​
Precisamos desenvolver catálogos por maquinas/famílias de produtos.​
Melhorar nosso SITE.​
Melhorar nossa comunicação para o GHT ""Treinamento"".​
Melhorar nossa comunicação para o Mercado ""divulgação em feiras / revistas""​
Ter acesso a matérias primas com custos melhores."

"Vendas BIZA";"Messias";"Valores de Pedidos em Carteira";"Carteira Biza";"N2/N3";"7500000";"5596307.54";"Março";"2026";"Ñ Atingido";"XXX";"XXX"

"Vendas BIZA";"Messias";"Valores de Pedidos em Carteira";"Carteira Biza";"N2/N3";"7500000";"-";"Abril";"2026";"-";"0";"0"

"Vendas BIZA";"Messias";"Valores de Pedidos em Carteira";"Carteira Biza";"N2/N3";"7500000";"-";"Maio";"2026";"-";"0";"0"

"Vendas BIZA";"Messias";"Valores de Pedidos em Carteira";"Carteira Biza";"N2/N3";"7500000";"-";"Junho";"2026";"-";"0";"0"

"Vendas BIZA";"Messias";"Valores de Pedidos em Carteira";"Carteira Biza";"N2/N3";"7500000";"-";"Julho";"2026";"-";"0";"0"

"Vendas BIZA";"Messias";"Valores de Pedidos em Carteira";"Carteira Biza";"N2/N3";"7500000";"-";"Agosto";"2026";"-";"0";"0"

"Vendas BIZA";"Messias";"Valores de Pedidos em Carteira";"Carteira Biza";"N2/N3";"7500000";"-";"Setembro";"2026";"-";"0";"0"

"Vendas BIZA";"Messias";"Valores de Pedidos em Carteira";"Carteira Biza";"N2/N3";"7500000";"-";"Outubro";"2026";"-";"0";"0"

"Vendas BIZA";"Messias";"Valores de Pedidos em Carteira";"Carteira Biza";"N2/N3";"7500000";"-";"Novembro";"2026";"-";"0";"0"

"Vendas BIZA";"Messias";"Valores de Pedidos em Carteira";"Carteira Biza";"N2/N3";"7500000";"-";"Dezembro";"2026";"-";"0";"0"

"Gerência Fabril";"Ricardo";"Refugo​ Interno";"Prazo de Entrega";"N2/N3";"0.0045";"0.00485004269826368";"Janeiro";"2026";"Ñ Atingido";"Refugo pouco acima da faixa especificada em 0,08 %​
Total peças produzidas : 9416​
Total de peças refugadas : 48 pç (0,501% )​
Total de refugo interno  : 28 pc ( 0,297 %)​
Refugo externo : 20 pcs (0,21 % )​
Maior incidência : operador errou no zeramento ( 5 casos )";"Estruturar treinamento para área de CNC​
Para novas contratações realizar teste de atenção concentrada para ver capacidade de atender nossos requisitos​
Organização , visualização da documentação das pastas das Op's​
Fazer trabalho de conscientizar operadores , processistas , inspetores quanto a importância da liberação de máquinas ( 1/3 médio )​
Fortalecer uso de poka yokes.​
Controles efetivo sobre matéria prima e serviços contratados . Engenharia irá trabalhar em conjunto com suprimentos nos casos criticos"

"Gerência Fabril";"Ricardo";"Refugo​ Interno";"Prazo de Entrega";"N2/N3";"0.0045";"0.0061721242249146";"Fevereiro";"2026";"Ñ Atingido";"Refugo interno : Penalizado por 11 peças da tira 2613257 com furação errada / 2 peças do pino 8X9620 com esférico menor que especificado.​
Refugo prestadores de serviço: 35 buchas com dureza baixa.​
Refugo terceiros: 111 peças sendo: 36 buchas sem sobremetal / 14 pcs com porosidade / 60 cavilhas com dimensional fora ";"Refugo interno:  rigidez no processo de liberação de máquina operadores novos. Miro/líderes​
Não realizar alterações significativas durante processo de fabricação. Pino Bola 8x9620. Miro /Processistas.​
Refugo prestadores de serviços: Avaliar consistência das ações solicitadas. Guilherme/Diogo - sistematizar e auditar.​
Qualidade material: Agendada visita nas fundições para dia 17/03. Qualidade + Engenharia​
Qualidade Cavilhas: Avaliar consistência das ações solicitadas"

"Gerência Fabril";"Ricardo";"Refugo​ Interno";"Prazo de Entrega";"N2/N3";"0.0041";"0.00276135009807282";"Março";"2026";"Atingido";"Refugo interno dentro do planejado ​
Atenção componente 6g4605 - 20 peças de baixo valor, porém fugindo sistemática ";"Sem ações específicas para refugo interno no mês.​"

"Gerência Fabril";"Ricardo";"Refugo​ Interno";"Prazo de Entrega";"N2/N3";"0.0041";"-";"Abril";"2026";"-";"0";"0"

"Gerência Fabril";"Ricardo";"Refugo​ Interno";"Prazo de Entrega";"N2/N3";"0.0041";"-";"Maio";"2026";"-";"0";"0"

"Gerência Fabril";"Ricardo";"Refugo​ Interno";"Prazo de Entrega";"N2/N3";"0.0041";"-";"Junho";"2026";"-";"0";"0"

"Gerência Fabril";"Ricardo";"Refugo​ Interno";"Prazo de Entrega";"N2/N3";"0.0041";"-";"Julho";"2026";"-";"0";"0"

"Gerência Fabril";"Ricardo";"Refugo​ Interno";"Prazo de Entrega";"N2/N3";"0.0041";"-";"Agosto";"2026";"-";"0";"0"

"Gerência Fabril";"Ricardo";"Refugo​ Interno";"Prazo de Entrega";"N2/N3";"0.0041";"-";"Setembro";"2026";"-";"0";"0"

"Gerência Fabril";"Ricardo";"Refugo​ Interno";"Prazo de Entrega";"N2/N3";"0.0041";"-";"Outubro";"2026";"-";"0";"0"

"Gerência Fabril";"Ricardo";"Refugo​ Interno";"Prazo de Entrega";"N2/N3";"0.0041";"-";"Novembro";"2026";"-";"0";"0"

"Gerência Fabril";"Ricardo";"Refugo​ Interno";"Prazo de Entrega";"N2/N3";"0.0041";"-";"Dezembro";"2026";"-";"0";"0"

"Gerência Fabril";"Ricardo";"Refugo​ Estratificado";"Prazo de Entrega";"N2/N3";"S/ Meta";"S/ Meta";"Janeiro";"2026";"Indefinido";"Refugo pouco acima da faixa especificada em 0,08 %​
Total peças produzidas : 9416​
Total de peças refugadas : 48 pç (0,501% )​
Total de refugo interno  : 28 pc ( 0,297 %)​
Refugo externo : 20 pcs (0,21 % )​
Maior incidência : operador errou no zeramento ( 5 casos )";"Estruturar treinamento para área de CNC​
Para novas contratações realizar teste de atenção concentrada para ver capacidade de atender nossos requisitos​
Organização , visualização da documentação das pastas das Op's​
Fazer trabalho de conscientizar operadores , processistas , inspetores quanto a importância da liberação de máquinas ( 1/3 médio )​
Fortalecer uso de poka yokes.​
Controles efetivo sobre matéria prima e serviços contratados . Engenharia irá trabalhar em conjunto com suprimentos nos casos criticos"

"Gerência Fabril";"Ricardo";"Refugo​ Estratificado";"Prazo de Entrega";"N2/N3";"S/ Meta";"S/ Meta";"Fevereiro";"2026";"Indefinido";"Refugo interno : Penalizado por 11 peças da tira 2613257 com furação errada / 2 peças do pino 8X9620 com esférico menor que especificado.​
Refugo prestadores de serviço: 35 buchas com dureza baixa.​
Refugo terceiros: 111 peças sendo: 36 buchas sem sobremetal / 14 pcs com porosidade / 60 cavilhas com dimensional fora ";"Refugo interno:  rigidez no processo de liberação de máquina operadores novos. Miro/líderes​
Não realizar alterações significativas durante processo de fabricação. Pino Bola 8x9620. Miro /Processistas.​
Refugo prestadores de serviços: Avaliar consistência das ações solicitadas. Guilherme/Diogo - sistematizar e auditar.​
Qualidade material: Agendada visita nas fundições para dia 17/03. Qualidade + Engenharia​
Qualidade Cavilhas: Avaliar consistência das ações solicitadas"

"Gerência Fabril";"Ricardo";"Refugo​ Estratificado";"Prazo de Entrega";"N2/N3";"S/ Meta";"S/ Meta";"Março";"2026";"Indefinido";"Refugo interno dentro do planejado ​
Atenção componente 6g4605 - 20 peças de baixo valor, porém fugindo sistemática ";"Sem ações específicas para refugo interno no mês.​"

"Gerência Fabril";"Ricardo";"Refugo​ Estratificado";"Prazo de Entrega";"N2/N3";"S/ Meta";"S/ Meta";"Abril";"2026";"-";"0";"0"

"Gerência Fabril";"Ricardo";"Refugo​ Estratificado";"Prazo de Entrega";"N2/N3";"S/ Meta";"S/ Meta";"Maio";"2026";"-";"0";"0"

"Gerência Fabril";"Ricardo";"Refugo​ Estratificado";"Prazo de Entrega";"N2/N3";"S/ Meta";"S/ Meta";"Junho";"2026";"-";"0";"0"

"Gerência Fabril";"Ricardo";"Refugo​ Estratificado";"Prazo de Entrega";"N2/N3";"S/ Meta";"S/ Meta";"Julho";"2026";"-";"0";"0"

"Gerência Fabril";"Ricardo";"Refugo​ Estratificado";"Prazo de Entrega";"N2/N3";"S/ Meta";"S/ Meta";"Agosto";"2026";"-";"0";"0"

"Gerência Fabril";"Ricardo";"Refugo​ Estratificado";"Prazo de Entrega";"N2/N3";"S/ Meta";"S/ Meta";"Setembro";"2026";"-";"0";"0"

"Gerência Fabril";"Ricardo";"Refugo​ Estratificado";"Prazo de Entrega";"N2/N3";"S/ Meta";"S/ Meta";"Outubro";"2026";"-";"0";"0"

"Gerência Fabril";"Ricardo";"Refugo​ Estratificado";"Prazo de Entrega";"N2/N3";"S/ Meta";"S/ Meta";"Novembro";"2026";"-";"0";"0"

"Gerência Fabril";"Ricardo";"Refugo​ Estratificado";"Prazo de Entrega";"N2/N3";"S/ Meta";"S/ Meta";"Dezembro";"2026";"-";"0";"0"

"Gerência Fabril";"Ricardo";"Valor de Produção Mensal";"Carteira Biza";"N2/N3";"1554790.99";"1506489.83";"Janeiro";"2026";"Ñ Atingido";"Produção próxima ao objetivo traçado ";"Repor quadro de funcionários conforme RP's em aberto "

"Gerência Fabril";"Ricardo";"Valor de Produção Mensal";"Carteira Biza";"N2/N3";"1610096.77";"1286811.43";"Fevereiro";"2026";"Ñ Atingido";"Meta incompatível com carteira e ineficiência na programação e produção.​
Peças com valor significativo não foram enviadas: suspensão traseira (Item estoque) 1473309 / itens refugados e não enviados";"Implementar análise dos itens programados e não enviados para entender as causas individualmente."

"Gerência Fabril";"Ricardo";"Valor de Produção Mensal";"Carteira Biza";"N2/N3";"2024307.63";"1986789";"Março";"2026";"Ñ Atingido";"Resultado positivo em função do projeto grelha ";"Ações pontuais: Contratação para 2º turno em andamento "

"Gerência Fabril";"Ricardo";"Valor de Produção Mensal";"Carteira Biza";"N2/N3";"1610096.77";"0";"Abril";"2026";"-";"0";"0"

"Gerência Fabril";"Ricardo";"Valor de Produção Mensal";"Carteira Biza";"N2/N3";"1610096.77";"0";"Maio";"2026";"-";"0";"0"

"Gerência Fabril";"Ricardo";"Valor de Produção Mensal";"Carteira Biza";"N2/N3";"1610096.77";"0";"Junho";"2026";"-";"0";"0"

"Gerência Fabril";"Ricardo";"Valor de Produção Mensal";"Carteira Biza";"N2/N3";"1610096.77";"0";"Julho";"2026";"-";"0";"0"

"Gerência Fabril";"Ricardo";"Valor de Produção Mensal";"Carteira Biza";"N2/N3";"1610096.77";"0";"Agosto";"2026";"-";"0";"0"

"Gerência Fabril";"Ricardo";"Valor de Produção Mensal";"Carteira Biza";"N2/N3";"1610096.77";"0";"Setembro";"2026";"-";"0";"0"

"Gerência Fabril";"Ricardo";"Valor de Produção Mensal";"Carteira Biza";"N2/N3";"1610096.77";"0";"Outubro";"2026";"-";"0";"0"

"Gerência Fabril";"Ricardo";"Valor de Produção Mensal";"Carteira Biza";"N2/N3";"1610096.77";"0";"Novembro";"2026";"-";"0";"0"

"Gerência Fabril";"Ricardo";"Valor de Produção Mensal";"Carteira Biza";"N2/N3";"1610096.77";"0";"Dezembro";"2026";"-";"0";"0"

"Gerência Fabril";"Ricardo";"Valor de Produção Acumulado";"Carteira Biza";"N2/N3";"1554790.99";"1506489.83";"Janeiro";"2026";"Ñ Atingido";"Valor obtido muito próximo da meta sendo que precisamos voltar a produzir conforme histórico (1/3 do valor total da carteira ) .​​
EX: Carteira 5.8 milhões = meta 1,93 milhões ( considerar vendidos , zerados e reposição curva A )​";"Treinar Back'ups para processos chaves​ e estruturar treinamento para  operadores CNC​
Estruturar Engenharia para liberação mais rápida dos itens novos - Contratação desenhista​
Atualizar orçamento portal e/ou centro de usinagem X terceirização fixa até concretização do plano de investimento​
Capacitar os 3 auxiliares em novas funções para cobrirem faltas e prepara-los para novas funções.​​
Atuar focado nos gestores e colaboradores que não cumprem com as regras definidas : Ex: marcação ponto antes de pegar/tomar café . ( Usar treinamentos ministrados pelo DHO )​
Retomar atividades set up externo"

"Gerência Fabril";"Ricardo";"Valor de Produção Acumulado";"Carteira Biza";"N2/N3";"3164887.76";"2793301.26";"Fevereiro";"2026";"Ñ Atingido";"Ações sistêmicas de curto e longo prazo para melhorar valores de produção.​";"Treinar Back'ups para processos chaves e estruturar treinamento para operadores CNC – Realizado para uso e manutenção do 4º eixo do G24 / Agendar treiinamento uso insertos .Resp : Anderson
Estruturar Engenharia para liberação mais rápida dos itens novos - Contratação desenhista – somente 1 candidatos até momento.​
Atualizar orçamento portal e/ou centro de usinagem X terceirização fixa até concretização do plano de investimento - Já recebido de um fornecedor e aguardando dos demais – Resp : Miro
Atuar focado nos gestores e colaboradores que não cumprem com as regras definidas. Ex: marcação ponto antes de pegar/tomar café.  Está aprovado o projeto da catraca – Ver prazo de implementação: Eberson
Retomar atividades set up externo: Pendente colaborador no 2º turno na Central de ferramentas - Eberson .Peças, ferramentais, ferramentas /instrumentos pé máquina: Líderes devem solicitar cfe programação."

"Gerência Fabril";"Ricardo";"Valor de Produção Acumulado";"Carteira Biza";"N2/N3";"5189195.39";"4780090.26";"Março";"2026";"Ñ Atingido";"Baixa eficiência nos processos produção e nos processos de apoio ​
Tomada de decisão lenta";"Implementação TBC (Time – Base Competition )- Velocidade como base de competição ​
Velocidade no desenvolvimento​
Velocidade Fabricação ​
Velocidade solução de problemas ​
Velocidade logística ​
Resumindo : Velocidade em todos processos "

"Gerência Fabril";"Ricardo";"Valor de Produção Acumulado";"Carteira Biza";"N2/N3";"6799292.16";"0";"Abril";"2026";"-";"0";"0"

"Gerência Fabril";"Ricardo";"Valor de Produção Acumulado";"Carteira Biza";"N2/N3";"8409388.93";"0";"Maio";"2026";"-";"0";"0"

"Gerência Fabril";"Ricardo";"Valor de Produção Acumulado";"Carteira Biza";"N2/N3";"10019485.7";"0";"Junho";"2026";"-";"0";"0"
